measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2000,1.0000000000000004,1.100285353962249,0.9079934585914134
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2000,1.2599982250082438e-05,1.389049935096095e-05,1.1492456044679248e-05
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2000,0.0066081599252049775,0.0072708615823433,0.006000165985412037
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,140.04691417166433,167.4808779478727,115.92084441423376
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.0011632712374446026,0.0013173323604017077,0.001020411148773976
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,0.5344106917958173,0.6390970652661669,0.44234704508398315
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,309.3413464832338,323.10242987586264,295.28538768462283
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.00028178251376223047,0.0002936996943992232,0.00026897427857491065
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,0.17027056192528778,0.17784506636383565,0.16253374940330592
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2004,36.09922362384207,39.49894417524251,33.141782541979474
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2004,0.0004227829453756609,0.00046241651276060004,0.0003886909181185614
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2004,0.22926123910067273,0.2508524000168127,0.21047893469268444
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2004,1.725728636349889,1.769078536189764,1.6877991511970314
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2004,2.021111718640566e-05,2.0682032510271686e-05,1.9797597412337807e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2004,0.010959866883668491,0.011235176177179616,0.010718981903559077
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2004,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2004,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2004,0.0,0.0,0.0
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,1,Number,2003,287.97633304772745,332.7237963034185,252.32868146944278
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2003,0.00026232440900598666,0.00030436032480793526,0.00022995644727368528
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2003,0.1585106310768517,0.1831409490084721,0.138889116738223
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2003,0.0,0.0,0.0
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2003,0.0,0.0,0.0
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2003,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2014,60.50657870058433,65.9769446883615,55.01199074590968
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2014,0.0006028661985019416,0.0006570248542915411,0.0005477575674828009
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2014,0.3505688163156744,0.3822635472083012,0.31873374586912717
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2014,1.845887681139225,1.8950059834302864,1.8050855438586726
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2014,1.8392018942951763e-05,1.886976988058515e-05,1.7978555569814786e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2014,0.010694881008408649,0.010979467337092394,0.0104584776738163
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2014,1.0000000000000004,1.100285353962249,0.9079934585914136
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2014,9.96379140521759e-06,1.0975427910375098e-05,9.041914694782735e-06
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2014,0.00579389586792633,0.006374938765861727,0.005260819547836922
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,2002,2.8527655978690385,3.3736377585784227,2.461755305585903
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2002,2.371184390260199e-05,2.6988169546965873e-05,2.185010742137785e-05
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2002,0.010885983784117976,0.012873600957893628,0.009393911773576001
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2002,21.999999999999996,22.8816239719918,21.15701965463488
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2002,0.0001834562473056865,0.00020563623818983408,0.0001624532201064424
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2002,0.08395069101698764,0.08731491563816272,0.08073392817575392
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2004,8.75229883603612,10.371243644137156,7.3181506734895345
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2004,2.996448491173695e-05,3.5536622497903966e-05,2.503502481328952e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2004,0.022774764002478198,0.026987495609142306,0.019042900344886426
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2004,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2004,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2004,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2001,33.45033603928275,41.303565466140554,26.6184394883164
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2001,0.00011765858181917071,0.00014520594218997733,9.376020568278081e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2001,0.08993915133620121,0.111054418730544,0.07156997928695663
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2001,23.20944139862884,25.559921303359687,21.224978741846595
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2001,0.00028549050952552464,0.00031362076468516585,0.00026080209832690416
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,0.15174672853067955,0.16711451054205878,0.13877202091553645
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2001,1.6802985902214702,1.7205390877031765,1.6413763352703195
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2001,2.06684780497001e-05,2.1134944625891744e-05,2.0210647336090728e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2001,0.010986038381599483,0.011249136650205695,0.010731558975808074
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2002,21.647151654549074,26.67717782588988,17.161818974825387
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2002,7.432346031389598e-05,9.166261080865335e-05,5.887125054914571e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2002,0.057595557936898016,0.07097871191478813,0.04566164430503221
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2002,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2002,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2002,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2001,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2001,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2001,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2001,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2001,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2001,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2000,8.222116655894968,8.933872912745633,7.559252746011764
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2000,0.0002641942375243078,0.0002859281100804405,0.00024358152918055678
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,0.24931136807401416,0.27089327131829055,0.2292119806369135
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2015,4.738036642687805,4.928359921284753,4.56308240364871
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2015,1.4305201376399383e-05,1.4876265112835703e-05,1.3773580411229005e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2015,0.010901466067128098,0.01133936955329283,0.010498924287902235
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2015,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2015,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2015,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,2000,0.3585923475595106,0.3797765485661778,0.34227138331899803
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2000,1.1522787780146488e-05,1.2182566933817034e-05,1.0978751708871067e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2000,0.0108732522892188,0.011515600525757192,0.010378367323049906
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,1,Number,2015,158.32380643049163,197.38436880831716,125.71955195674498
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,2,Percent,2015,0.0011139378007127866,0.0012795423685027323,0.0009789834968044072
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,2015,0.49286177387039526,0.6144572464398496,0.39136477820090726
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,2015,3.2514515236543207,3.9790655431573447,2.633940024092385
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2015,2.2872080701158915e-05,2.5447157193792304e-05,2.1091901768768285e-05
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2015,0.010121763755758469,0.012386825115956816,0.008199451376330675
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2015,14.999999999999993,15.58754733863792,14.437849895527318
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2015,0.00010628268354731601,0.0001240496199274798,8.972938727957028e-05
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2015,0.04669497768360963,0.04852401167466042,0.04494500524473025
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2004,8.737594414647587,9.610514534421691,7.97255072944215
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2004,0.000272330855880319,0.00029887388576142364,0.00024928451491007243
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2004,0.2628081680819294,0.2890637398872666,0.23979728890053434
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,2004,0.36389737218302987,0.3756922935392917,0.35293526970294714
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2004,1.1341847353540047e-05,1.1674182567902599e-05,1.1045525419198387e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2004,0.010945255320266252,0.011300021349359242,0.010615538703266113
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,1,Number,2001,288.9856184765705,302.1198202764506,276.00624482658986
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,2,Percent,2001,0.0002718814314034339,0.000284021046047943,0.00026023816542559454
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,0.16349879389707248,0.17092970400395502,0.15615548059138548
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,1,Number,2001,131.03804998862708,147.5434459928496,116.90710691385634
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2001,0.0001232851319900472,0.00013960208158973842,0.0001103989120646056
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2001,0.07413712571825375,0.08347534937696079,0.06614229136790534
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,6.548710594451577,7.631007860334198,5.688594658564368
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,2.2592936131969617e-05,2.6358942595458264e-05,1.9616348823252103e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,0.01684804621518517,0.01963250188644486,0.014635202506604945
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2005,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2005,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2005,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,46.41974667209274,51.64638817757794,41.56187377110781
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.00015937569063165965,0.00017766799637744708,0.00014312368640170104
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,0.12350683598166586,0.13741311512861815,0.11058172211062384
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,8.074755876212647,8.7834668518545,7.438100027698898
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.00025664285648333175,0.0002795020426337608,0.0002366542038686303
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,0.24370671075557843,0.26509653645406933,0.2244916031903251
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,2016,83.24445389003964,92.20136702548558,75.37212496936093
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,2016,0.00024178417748912714,0.0002674782891299732,0.00021922169956955286
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,2016,0.18952048611989875,0.20991245762355853,0.1715977593288315
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,2005,45.66837380984674,51.3067074050019,41.24094120901516
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,2005,0.00015755364949123472,0.00017663122298638308,0.0001423425546265827
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,2005,0.11749226987867638,0.13199816437770784,0.10610169336783944
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2002,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2002,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2002,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,2002,0.36054991918017987,0.37799786714184697,0.34687779734472923
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2002,1.1460314848117559e-05,1.2022184575432047e-05,1.0964363375964395e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2002,0.010881868902741981,0.011408470830076857,0.010469226354453548
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2016,2.0000000000000004,2.0982982904656207,1.9066046328308073
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2016,6.066495360034518e-05,6.386479750346864e-05,5.7683885636938253e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2016,0.058593985927389555,0.06147383025150407,0.05585778251259202
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,1,Number,2016,1097.2523810198163,1154.1503118760593,1039.1703667668291
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,2,Percent,2016,0.0008072153203601419,0.0008492783894384959,0.0007672453434361151
1,Deaths,135,Brazil,3,Both,22,All ages,561,Drug use disorders,3,Rate,2016,0.5195709745012751,0.5465132841225201,0.49206797768082294
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,1,Number,2016,2593.95966780736,2813.4051206934423,2396.1096026439486
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2016,0.0019083546189529524,0.0020718687013869877,0.0017604666877129027
1,Deaths,135,Brazil,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2016,1.2282918458258805,1.33220366208453,1.1346058780938708
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2016,15.00000501999999,16.5042858328662,13.619906436998358
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2016,1.1035749144601147e-05,1.2176709849886157e-05,1.0006111898333195e-05
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2016,0.007102802746731669,0.007815109834311686,0.006449298431697478
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,1,Number,2004,146.81779835385464,178.3734046008714,120.36625556267464
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,2,Percent,2004,0.0012203210437475626,0.0013856426715619442,0.0010731924649472016
1,Deaths,123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,2004,0.5462503807063516,0.6636561865358886,0.44783475615702084
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2005,38.39016544498666,41.91096552009773,35.1280523163815
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2005,0.00044829934641558284,0.0004896395717106241,0.00041030019461934717
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2005,0.241604564469367,0.26376235823949057,0.22107479043607048
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2005,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2005,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2005,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,1.726153296943115,1.7711271970540008,1.6878391049695338
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,2.0157092164316828e-05,2.066567345558629e-05,1.972750040873651e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,0.010863368539344628,0.01114640716194058,0.010622242106116887
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2005,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2005,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2005,0.0,0.0,0.0
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,2004,3.0447729161847326,3.652639058299569,2.5922798093075063
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2004,2.532675264311446e-05,2.9093042301123617e-05,2.280566631317775e-05
1,Deaths,123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2004,0.011328383774164074,0.013590010874363774,0.009644837673690936
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2004,9.000000000000002,9.593629893212622,8.442507129755919
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2004,7.5119882010901e-05,8.537153466336612e-05,6.653113431810951e-05
1,Deaths,123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2004,0.033485404913293944,0.03569406461805624,0.0314111966359165
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,44.054143486050634,49.253269748006375,39.86516460125758
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.0001488303874621174,0.0001666552884653593,0.00013496332180885427
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,0.11594804535438723,0.12963185531917082,0.10492288687238539
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2017,14.66076265228066,16.195646169520003,13.206986437464487
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2017,0.00044017800289133154,0.00048534535266859575,0.00039768865836175145
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,0.4285016877282473,0.4733629403930947,0.3860110222422324
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,2017,0.35514175313923635,0.37551252443108457,0.3362874110305404
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2017,1.0661891243341382e-05,1.1153254199362478e-05,1.0245525053580984e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2017,0.010380008476520668,0.010975401095984806,0.009828937730325562
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,32.06658993591562,35.19559497394417,29.391619972864714
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.00038334559539967346,0.00041935958422158865,0.00035188285049492007
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,0.20554491951004172,0.22560165426024167,0.18839852237689178
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2003,1.7071836998822139,1.7479569972783493,1.6690971187405657
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2003,2.040875732087629e-05,2.086133658904803e-05,1.9999656967550124e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2003,0.010942945192563865,0.01120429958503892,0.010698812490246044
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2006,9.522989105608024,10.446636628501283,8.672470973495006
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2006,0.0003049346205253257,0.0003341386006729971,0.00027794682156468423
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2006,0.2854601360868564,0.3131472986633762,0.2599650925616732
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,8.515525178314546,9.331473129136542,7.815162026752898
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.00026562887250032135,0.0002903997341923676,0.0002441158395023693
1,Deaths,99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,0.25654043397766346,0.28112184698788134,0.23544115200957796
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2003,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2003,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2003,0.0,0.0,0.0
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,0.3633706828636867,0.3753299955228558,0.3505301782617049
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,1.1635546412667504e-05,1.1984212926449829e-05,1.127042527751361e-05
1,Deaths,99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.010892361991589107,0.011250853110431313,0.010507456354245978
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,2006,48.95020125022041,55.15209303846388,44.18410418786412
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,2006,0.00016711955545113178,0.0001882385025537075,0.00015084890382774304
1,Deaths,97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,2006,0.12457098535158878,0.14035387799295332,0.11244197684549276
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,5.436631054046072,6.189647569147584,4.890075001631521
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,1.8561126262561906e-05,2.109772260943126e-05,1.6691012780037804e-05
1,Deaths,97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.013835417834824853,0.015751732923964416,0.012444513931261274
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2018,69.45210958125487,78.20166675882625,61.425958953563914
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2018,0.0006308826183712646,0.0007089121938564542,0.0005587434521330643
1,Deaths,98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,0.3841097355121361,0.4324997716620571,0.3397205497354803
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2006,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2006,0.0,0.0,0.0
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2006,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2018,1.929150878099612,2.046216598724798,1.8102364451425432
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2018,1.7521431337704046e-05,1.822701796020824e-05,1.6723579917080976e-05
1,Deaths,98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2018,0.010669303467059011,0.011316743598942565,0.010011638902697927
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2018,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2018,0.0,0.0,0.0
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2018,0.0,0.0,0.0
